id,prediction
427.0,9.077451894057017
428.0,9.94418304214665
429.0,10.934682313923062
430.0,11.416053462411481
431.0,11.933710133022895
432.0,12.352138952289852
433.0,12.490734748684229
434.0,12.58422428386594
435.0,12.592575459061075
436.0,12.559997556362466
437.0,12.248479147605831
438.0,12.184543294552636
439.0,12.05318390325979
440.0,11.974536506126585
441.0,11.706948575958402
442.0,11.517176411828476
443.0,11.365937175812821
444.0,11.190973016372718
445.0,10.678828174522561
446.0,10.472713565807101
447.0,10.04795908295777
448.0,9.648421302200662
449.0,9.038015603822462
450.0,8.606919741935272
451.0,7.876751129872827
452.0,6.805424028134645
453.0,5.4890141241372365
454.0,4.016662961895138
455.0,3.1031794971168174
456.0,2.2998247598874793
457.0,1.1154320261250463
458.0,0.8536915562345954
459.0,0.746699898145937
460.0,0.6696189457785542
461.0,0.6
462.0,0.6
463.0,0.6
464.0,0.6
465.0,0.6
466.0,0.6
467.0,0.6
468.0,0.6
469.0,0.6
470.0,0.6
471.0,0.6
472.0,0.6
473.0,0.6
474.0,0.6
475.0,0.6
476.0,0.6
477.0,0.6
478.0,0.6
479.0,0.6
480.0,0.6
481.0,0.6
482.0,0.6
483.0,0.6
484.0,0.6
485.0,0.6
486.0,0.6
487.0,0.6
488.0,0.6
489.0,0.6
490.0,0.6
491.0,0.6
492.0,0.6
493.0,0.6
494.0,0.6
495.0,0.6
496.0,0.6
497.0,0.6
498.0,0.6
499.0,0.6
500.0,0.6
501.0,0.6
502.0,0.6
503.0,0.6
504.0,0.6
505.0,0.6
506.0,0.6
507.0,0.6
508.0,0.6
509.0,0.6
510.0,0.6
511.0,0.6
512.0,0.6
513.0,0.6
514.0,0.6
515.0,0.6852031335453634
516.0,0.9532640750301933
517.0,1.994220075593408
518.0,3.011502229886415
519.0,4.172417651439563
520.0,5.305575449763235
521.0,7.288024939123599
522.0,8.05416199827037
523.0,8.92474625183027
524.0,9.649231542381425
525.0,10.753152124956141
526.0,11.194351295585275
527.0,11.604178702912225
528.0,11.85908676856406
529.0,12.202176445423442
530.0,12.154345712499497
531.0,12.159421339406773
532.0,12.100628182471715
533.0,11.623450551118387
534.0,11.4616572328585
535.0,11.275004043588416
536.0,11.47974536409578
537.0,11.30750035642495
538.0,11.147157517938561
539.0,10.926791892401706
540.0,10.777942738809163
541.0,10.450069631857078
542.0,10.142694124376593
543.0,9.476933658795424
544.0,9.189945801831973
545.0,8.554936264406587
546.0,8.118015133920313
547.0,7.430959262563682
548.0,6.415384749764302
549.0,5.0340435953737765
550.0,3.8965616287422433
551.0,2.8367244076817
552.0,2.090512203830444
553.0,1.0199068548101557
554.0,0.7506915793498952
555.0,0.6674574086899556
556.0,0.6
557.0,0.6
558.0,0.6
559.0,0.6
560.0,0.6
561.0,0.6
562.0,0.6
563.0,0.6
564.0,0.6
565.0,0.6
566.0,0.6
567.0,0.6
568.0,0.6
569.0,0.6
570.0,0.6
571.0,0.6
572.0,0.6
573.0,0.6
574.0,0.6
575.0,0.6
576.0,0.6
577.0,0.6
578.0,0.6
579.0,0.6
580.0,0.6
581.0,0.6
582.0,0.6
583.0,0.6
584.0,0.6
585.0,0.6
586.0,0.6
587.0,0.6
588.0,0.6
589.0,0.6
590.0,0.6
591.0,0.6
592.0,0.6
593.0,0.6
594.0,0.6
595.0,0.6
596.0,0.6
597.0,0.6
598.0,0.6
599.0,0.6
600.0,0.6
601.0,0.6
602.0,0.6
603.0,0.6
604.0,0.6
605.0,0.6
606.0,0.6
607.0,0.6
608.0,0.6
609.0,0.6
610.0,0.6
611.0,0.6
612.0,0.6
613.0,1.5710265780934427
614.0,2.609020292285151
615.0,3.8009094348283172
616.0,4.8846442004012065
617.0,6.396057218967444
618.0,7.278541655597897
619.0,8.444711015910126
620.0,9.284683273824376
621.0,10.166271010972022
622.0,10.806417245878048
623.0,11.299231128756462
624.0,11.909694657106186
625.0,12.320090042638194
626.0,12.458817962943527
627.0,12.037078733066506
628.0,11.875806918466889
629.0,11.948679557885967
630.0,11.653378538489159
631.0,11.547286337338946
632.0,11.403351716963007
633.0,11.070482364588505
634.0,10.767886091553743
635.0,10.463654681154777
636.0,10.215642650977752
637.0,9.829918605018339
638.0,9.588402180534416
639.0,9.202805827894412
640.0,8.9241920668445
641.0,8.261267377600733
642.0,7.601659949504532
643.0,6.819536299047241
644.0,5.6575936999297385
645.0,4.636663726317119
646.0,3.687540273808186
647.0,2.435633177001301
648.0,1.543033334765622
649.0,0.7557024647807852
650.0,0.6
651.0,0.6
652.0,0.6
653.0,0.6
654.0,0.6
655.0,0.6
656.0,0.6
657.0,0.6
658.0,0.6
659.0,0.6
660.0,0.6
661.0,0.6
662.0,0.6
663.0,0.6
664.0,0.6
665.0,0.6
666.0,0.6
667.0,0.6
668.0,0.6
669.0,0.6
670.0,0.6
671.0,0.6
672.0,0.6
673.0,0.6
674.0,0.6
675.0,0.6
676.0,0.6
677.0,0.6
678.0,0.6
679.0,0.6
680.0,0.6
681.0,0.6
682.0,0.6
683.0,0.6
684.0,0.6
685.0,0.6
686.0,0.6
687.0,0.6
688.0,0.6
689.0,0.6
690.0,0.6
691.0,0.6
692.0,0.6
693.0,0.6
694.0,0.6
695.0,0.6
696.0,0.6
697.0,0.6
698.0,0.6
699.0,0.6
700.0,0.6
701.0,0.6
702.0,0.6
703.0,0.6
704.0,0.6
705.0,0.6
706.0,0.6
707.0,0.6
708.0,0.7639946890671436
709.0,1.604668005984721
710.0,2.495280388000515
711.0,3.659600715803792
712.0,4.743817036304977
713.0,6.03797059770675
714.0,6.528236383647501
715.0,7.515164445230208
716.0,8.503013023024439
717.0,9.47013793005003
718.0,9.835194296161424
719.0,10.293256052035755
720.0,10.781161438365118
721.0,11.172733981996085
722.0,11.321071320563883
723.0,11.522685342442859
724.0,11.560608197513371
725.0,11.595432867269462
726.0,11.65456227859954
727.0,11.787860748242872
728.0,11.724298602490716
729.0,11.489042872718105
730.0,11.385669529179443
731.0,11.23927291128536
732.0,11.042352192143705
733.0,10.745388326950394
734.0,10.4473704883621
735.0,10.096241159752472
736.0,9.636918403895418
737.0,8.940365384453264
738.0,8.331049701291008
739.0,7.601098203823158
740.0,6.311210350988771
741.0,4.332083993212395
742.0,3.5286986998685834
743.0,2.5080232973478673
744.0,1.7580117917990628
745.0,0.8535660200632332
746.0,0.6
747.0,0.6
748.0,0.6
749.0,0.6
750.0,0.6
751.0,0.6
752.0,0.6
753.0,0.6
754.0,0.6
755.0,0.6
756.0,0.6
757.0,0.6
758.0,0.6
759.0,0.6
760.0,0.6
761.0,0.6
762.0,0.6
763.0,0.6
764.0,0.6
765.0,0.6
766.0,0.6
767.0,0.6
768.0,0.6
769.0,0.6
770.0,0.6
771.0,0.6
772.0,0.6
773.0,0.6
774.0,0.6
775.0,0.6
776.0,0.6
777.0,0.6
778.0,0.6
779.0,0.6
780.0,0.6
781.0,0.6
782.0,0.6
783.0,0.6
784.0,0.6
785.0,0.6
786.0,0.6
787.0,0.6
788.0,0.6
789.0,0.6
790.0,0.6
791.0,0.6
792.0,0.6
793.0,0.6
794.0,0.6
795.0,0.6
796.0,0.6
797.0,0.6
798.0,0.6
799.0,0.6
800.0,0.6
801.0,0.6
802.0,0.6
803.0,0.6
804.0,0.6
805.0,1.5064569299652288
806.0,2.3233493700365218
807.0,3.0203411037776573
808.0,3.9524174206582274
809.0,5.1768181877605075
810.0,6.514521997270954
811.0,7.217500879265638
812.0,8.045600850258172
813.0,9.05413397307721
814.0,9.670636051660132
815.0,10.027832505809615
816.0,10.412152133085621
817.0,10.764394357108118
818.0,11.205890227263772
819.0,11.258343898337582
820.0,11.32547010651681
821.0,11.265523455236377
822.0,11.238160428924038
823.0,11.219204457591726
824.0,11.1020122413813
825.0,10.854529851166197
826.0,10.768908456888164
827.0,10.733451435310737
828.0,10.544408086573792
829.0,10.265252944262937
830.0,10.134623181764297
831.0,9.793390652454956
832.0,9.592899248722144
833.0,8.998214829986924
834.0,8.41725892465863
835.0,7.735656451502083
836.0,6.674686063278952
837.0,4.754809728518526
838.0,3.861417869347002
839.0,3.0392166753878174
840.0,2.1199619747077803
841.0,1.1241309488486932
842.0,0.7629961588502373
843.0,0.6441860486203976
844.0,0.6
845.0,0.6
846.0,0.6
847.0,0.6
848.0,0.6
849.0,0.6
850.0,0.6
851.0,0.6
852.0,0.6
853.0,0.6
854.0,0.6
855.0,0.6
856.0,0.6
857.0,0.6
858.0,0.6
859.0,0.6
860.0,0.6
861.0,0.6
862.0,0.6
863.0,0.6
864.0,0.6
865.0,0.6
866.0,0.6
867.0,0.6
868.0,0.6
869.0,0.6
870.0,0.6
871.0,0.6
872.0,0.6
873.0,0.6
874.0,0.6
875.0,0.6
876.0,0.6
877.0,0.6
878.0,0.6
879.0,0.6
880.0,0.6
881.0,0.6
882.0,0.6
883.0,0.6
884.0,0.6
885.0,0.6
886.0,0.6
887.0,0.6
888.0,0.6
889.0,0.6
890.0,0.6
891.0,0.6
892.0,0.6
893.0,0.6
894.0,0.6
895.0,0.6
896.0,0.6
897.0,0.6
898.0,0.6
899.0,0.6
900.0,0.6410606754900152
901.0,1.66179445857597
902.0,2.5739451243462335
903.0,3.5312319225022057
904.0,4.541123221210649
905.0,6.528698763798086
906.0,7.232914909252726
907.0,8.133958497503091
908.0,9.168192222775843
909.0,10.069337366205204
910.0,10.815391181729595
911.0,11.386310723936708
912.0,11.832148879209376
913.0,12.229062190837505
914.0,12.645889539909257
915.0,12.627321790437446
916.0,12.53779185893649
917.0,12.58875640548291
918.0,12.47618644203459
919.0,12.4033607202463
920.0,12.311243698548926
921.0,12.01796260523425
922.0,11.853978199509388
923.0,11.641406760884196
924.0,11.386407832830903
925.0,11.031958689711885
926.0,10.818809512223199
927.0,10.413593324454704
928.0,10.14370119331837
929.0,9.458444186663957
930.0,8.806437226313605
931.0,8.090442060616866
932.0,7.235510883227059
933.0,5.229561393894938
934.0,3.809979353027669
935.0,2.8283962314867015
936.0,1.999925581182134
937.0,0.9198434646486803
938.0,0.6
939.0,0.6
940.0,0.6
941.0,0.6
942.0,0.6
943.0,0.6
944.0,0.6
945.0,0.6
946.0,0.6
947.0,0.6
948.0,0.6
949.0,0.6
950.0,0.6
951.0,0.6
952.0,0.6
953.0,0.6
954.0,0.6
955.0,0.6
956.0,0.6
957.0,0.6
958.0,0.6
959.0,0.6
960.0,0.6
961.0,0.6
962.0,0.6
963.0,0.6
964.0,0.6
965.0,0.6
966.0,0.6
967.0,0.6
968.0,0.6
969.0,0.6
970.0,0.6
971.0,0.6
972.0,0.6
973.0,0.6
974.0,0.6
975.0,0.6
976.0,0.6
977.0,0.6
978.0,0.6
979.0,0.6
980.0,0.6
981.0,0.6
982.0,0.6
983.0,0.6
984.0,0.6
985.0,0.6
986.0,0.6
987.0,0.6
988.0,0.6
989.0,0.6
990.0,0.6
991.0,0.6
992.0,0.6
993.0,0.6
994.0,0.6
995.0,0.6065777729489797
996.0,0.9488740812419225
997.0,2.188456448382392
998.0,3.2025832109721195
999.0,4.355305323901675
1000.0,5.370027926364585
1001.0,7.300356577855207
1002.0,8.277589570829283
1003.0,9.008905428073055
1004.0,9.749388640152596
1005.0,10.705125779514125
1006.0,11.303657326470143
1007.0,12.077810410954859
1008.0,12.528084725899125
1009.0,12.719967090495212
1010.0,12.974465299294398
1011.0,13.09309405451873
1012.0,13.12260200829129
1013.0,12.729490870835903
1014.0,12.472237427975342
1015.0,12.454547423193244
1016.0,12.235034188247603
1017.0,11.95876714226613
1018.0,11.826887483282265
1019.0,11.672966503041767
1020.0,11.445166974307014
1021.0,10.934275944268617
1022.0,10.589936775787397
1023.0,10.272865066209494
1024.0,10.02534727161122
1025.0,9.403324899301296
1026.0,8.863297000568267
1027.0,8.094839834274762
1028.0,7.12507134428602
1029.0,5.553759180968265
1030.0,4.294848127652643
1031.0,3.0005804056540937
1032.0,2.178304640648701
1033.0,1.120657570000751
1034.0,0.797752870060042
1035.0,0.6767907967453495
1036.0,0.6054773706392184
1037.0,0.6
1038.0,0.6
1039.0,0.6
1040.0,0.6
1041.0,0.6
1042.0,0.6
1043.0,0.6
1044.0,0.6
1045.0,0.6
1046.0,0.6
1047.0,0.6
1048.0,0.6
1049.0,0.6
1050.0,0.6
1051.0,0.6
1052.0,0.6
1053.0,0.6
1054.0,0.6
1055.0,0.6
1056.0,0.6
1057.0,0.6
1058.0,0.6
1059.0,0.6
1060.0,0.6
1061.0,0.6
1062.0,0.6
1063.0,0.6
1064.0,0.6
1065.0,0.6
1066.0,0.6
1067.0,0.6
1068.0,0.6
1069.0,0.6
1070.0,0.6
1071.0,0.6
1072.0,0.6
1073.0,0.6
1074.0,0.6
1075.0,0.6
1076.0,0.6
1077.0,0.6
1078.0,0.6
1079.0,0.6
1080.0,0.6
1081.0,0.6
1082.0,0.6
1083.0,0.6
1084.0,0.6
1085.0,0.6
1086.0,0.6
1087.0,0.6
1088.0,0.6
1089.0,0.6
1090.0,0.6
1091.0,0.6064490700853372
1092.0,0.8829898386696644
1093.0,1.8431683636960685
1094.0,2.809406061417602
1095.0,3.8945358945609003
1096.0,5.165736064695921
1097.0,6.999294906711275
1098.0,7.952286299484124
1099.0,8.843441599399725
1100.0,9.519377579637945
1101.0,10.739217986954277
1102.0,11.161473926696988
1103.0,11.660996778978639
1104.0,11.958305906763359
1105.0,12.284359214102775
1106.0,12.323642039175624
1107.0,12.256508977751123
1108.0,12.049733591288632
1109.0,11.979950391497036
1110.0,11.881676546102687
1111.0,11.709451202059526
1112.0,11.584832007528686
1113.0,11.378723215229869
1114.0,11.194468452592366
1115.0,11.09336073652174
1116.0,10.939132298255618
1117.0,10.423840057573102
1118.0,10.12077945033963
1119.0,9.871539591492313
1120.0,9.620859372376287
1121.0,9.11047408642169
1122.0,8.668392123530461
1123.0,8.030677992490771
1124.0,7.33924025963383
1125.0,5.5730397348198
1126.0,4.4670888290152515
1127.0,3.2267010333947193
1128.0,2.379917534934042
1129.0,1.2374933958243557
1130.0,0.8669664523719696
1131.0,0.6754298298461839
1132.0,0.6
1133.0,0.6
1134.0,0.6
1135.0,0.6
1136.0,0.6
1137.0,0.6
1138.0,0.6
1139.0,0.6
1140.0,0.6
1141.0,0.6
1142.0,0.6
1143.0,0.6
1144.0,0.6
1145.0,0.6
1146.0,0.6
1147.0,0.6
1148.0,0.6
1149.0,0.6
1150.0,0.6
1151.0,0.6
1152.0,0.6
1153.0,0.6
1154.0,0.6
1155.0,0.6
1156.0,0.6
1157.0,0.6
1158.0,0.6
1159.0,0.6
1160.0,0.6
1161.0,0.6
1162.0,0.6
1163.0,0.6
1164.0,0.6
1165.0,0.6
1166.0,0.6
1167.0,0.6
1168.0,0.6
1169.0,0.6
1170.0,0.6
1171.0,0.6
1172.0,0.6
1173.0,0.6
1174.0,0.6
1175.0,0.6
1176.0,0.6
1177.0,0.6
1178.0,0.6
1179.0,0.6
1180.0,0.6
1181.0,0.6
1182.0,0.6
1183.0,0.6
1184.0,0.6
1185.0,0.6
1186.0,0.6
1187.0,0.6
1188.0,0.9313623971639977
1189.0,2.0984773641373407
1190.0,2.914975856416196
1191.0,4.04092059887345
1192.0,5.192030027424423
1193.0,6.880548456221028
1194.0,7.8703510780423205
1195.0,8.836480194373902
1196.0,9.497321536373985
1197.0,10.640120843887129
1198.0,11.213890449629156
1199.0,11.59295532733959
1200.0,11.838863307221345
1201.0,12.225236345599392
1202.0,12.380495843271303
1203.0,12.350415256942208
1204.0,12.100143742496863
1205.0,11.882896044573673
1206.0,11.77963890308337
1207.0,11.608767805127897
1208.0,11.448620495708282
1209.0,11.090314867458755
1210.0,10.920752838617002
1211.0,10.634878906893437
1212.0,10.358368926276823
1213.0,10.00107459555908
1214.0,9.62887551349266
1215.0,9.142963282514282
1216.0,8.666664632912719
1217.0,7.97515286537278
1218.0,7.41587744811071
1219.0,6.6737441987388255
1220.0,5.853704275995485
1221.0,4.362846511174179
1222.0,3.45752976686873
1223.0,2.7091596509550007
1224.0,2.0769848299832665
1225.0,1.063367211618972
1226.0,0.7573955823144839
1227.0,0.6429295391270032
1228.0,0.6
1229.0,0.6
1230.0,0.6
1231.0,0.6
1232.0,0.6
1233.0,0.6
1234.0,0.6
1235.0,0.6
1236.0,0.6
1237.0,0.6
1238.0,0.6
1239.0,0.6
1240.0,0.6
1241.0,0.6
1242.0,0.6
1243.0,0.6
1244.0,0.6
1245.0,0.6
1246.0,0.6
1247.0,0.6
1248.0,0.6
1249.0,0.6
1250.0,0.6
1251.0,0.6
1252.0,0.6
1253.0,0.6
1254.0,0.6
1255.0,0.6
1256.0,0.6
1257.0,0.6
1258.0,0.6
1259.0,0.6
1260.0,0.6
1261.0,0.6
1262.0,0.6
1263.0,0.6
1264.0,0.6
1265.0,0.6
1266.0,0.6
1267.0,0.6
1268.0,0.6
1269.0,0.6
1270.0,0.6
1271.0,0.6
1272.0,0.6
1273.0,0.6
1274.0,0.6
1275.0,0.6
1276.0,0.6
1277.0,0.6
1278.0,0.6
1279.0,0.6
1280.0,0.6
1281.0,0.6
1282.0,0.6
1283.0,0.6
1284.0,0.7321170134902355
1285.0,1.4729243750838852
1286.0,2.0216181030369142
1287.0,2.7519826346636362
1288.0,3.448252465098114
1289.0,4.599106361493491
1290.0,5.032822118116459
1291.0,5.558633799117109
1292.0,6.160144574466722
1293.0,7.1615970332779515
1294.0,7.753505932866562
1295.0,8.182798254821599
1296.0,8.481492073210926
1297.0,8.810607538989823
1298.0,8.82255036396261
1299.0,8.881328896904577
1300.0,8.733008834646371
1301.0,8.487360294726624
1302.0,8.389672820284078
1303.0,8.245880973849811
1304.0,8.113818179966032
1305.0,7.904063619491677
1306.0,7.781938372054407
1307.0,7.654992619156635
1308.0,7.505157619261621
1309.0,7.291149438110558
1310.0,7.059165080505707
1311.0,6.696576683433998
1312.0,6.291478193917806
1313.0,5.845844784017201
1314.0,5.329740372747962
1315.0,4.8405166369125485
1316.0,4.394392571365868
1317.0,3.1515454138332397
1318.0,2.4887828554661517
1319.0,1.7996207674749882
1320.0,1.2779924000811327
1321.0,0.6
1322.0,0.6
1323.0,0.6
1324.0,0.6
1325.0,0.6
1326.0,0.6
1327.0,0.6
1328.0,0.6
1329.0,0.6
1330.0,0.6
1331.0,0.6
1332.0,0.6
1333.0,0.6
1334.0,0.6
1335.0,0.6
1336.0,0.6
1337.0,0.6
1338.0,0.6
1339.0,0.6
1340.0,0.6
1341.0,0.6
1342.0,0.6
1343.0,0.6
1344.0,0.6
1345.0,0.6
1346.0,0.6
1347.0,0.6
1348.0,0.6
1349.0,0.6
1350.0,0.6
1351.0,0.6
1352.0,0.6
1353.0,0.6
1354.0,0.6
1355.0,0.6
1356.0,0.6
1357.0,0.6
1358.0,0.6
1359.0,0.6
1360.0,0.6
1361.0,0.6
1362.0,0.6
1363.0,0.6
1364.0,0.6
1365.0,0.6
1366.0,0.6
1367.0,0.6
1368.0,0.6
1369.0,0.6
1370.0,0.6
1371.0,0.6
1372.0,0.6
1373.0,0.6
1374.0,0.6
1375.0,0.6
1376.0,0.6
1377.0,0.6
1378.0,0.6
1379.0,0.6
1380.0,0.6
1381.0,1.7032931999101055
1382.0,2.7260614673434724
1383.0,3.722500333284087
1384.0,5.131446274031129
1385.0,6.906836847671995
1386.0,8.001371809056833
1387.0,9.034030648788725
1388.0,9.89071281369609
1389.0,11.022944333079282
1390.0,11.317411017903746
1391.0,11.89134675190326
1392.0,12.484302548254908
1393.0,13.367867183544396
1394.0,13.369085184505929
1395.0,13.359836471284671
1396.0,13.35687152595246
1397.0,13.48874485934807
1398.0,13.225631913716327
1399.0,12.961439930778914
